empresa,sector,gestion,trimestre,liquidez_corriente,endeudamiento,solvencia,endeudamiento_patrimonial,crecimiento_patrimonial,crecimiento_activos,score_financiero,clasificacion_financiera
PIN,Servicios,2021,1,2.131481,0.378275,2.643582,0.608427,0.024362,0.099759,94,Excelente
PIN,Servicios,2021,2,1.782443,0.395425,2.528927,0.654053,-0.056917,-0.030164,87,Excelente
PIN,Servicios,2021,3,2.139962,0.384355,2.601762,0.624328,0.015574,-0.002663,93,Excelente
PIN,Servicios,2021,4,3.729925,0.348846,2.866593,0.535748,0.022627,-0.033139,94,Excelente
PIN,Servicios,2022,1,2.662877,0.352621,2.835909,0.544702,-0.009263,-0.003486,91,Excelente
PIN,Servicios,2022,2,3.415196,0.336209,2.974344,0.506497,0.021233,-0.00404,94,Excelente
PIN,Servicios,2022,3,5.661933,0.300205,3.331059,0.42899,0.00782,-0.044031,93,Excelente
PIN,Servicios,2022,4,6.673868,0.297278,3.363849,0.423039,0.031805,0.027509,95,Excelente
PIN,Servicios,2023,1,3.668165,0.221013,4.52462,0.283719,0.063767,-0.04038,97,Excelente
PIN,Servicios,2023,2,3.134486,0.217903,4.589202,0.278613,-0.010774,-0.014708,91,Excelente
PIN,Servicios,2023,3,2.379471,0.200742,4.98152,0.251155,-0.004237,-0.025638,92,Excelente
PIN,Servicios,2023,4,1.145455,0.213706,4.67932,0.271789,-0.000258,0.016248,74,Saludable
PIN,Servicios,2024,1,0.583378,0.237526,4.210072,0.311519,0.004172,0.035542,57,Observación
PIN,Servicios,2024,2,1.640751,0.178004,5.617847,0.216551,0.151307,0.06794,100,Excelente
PIN,Servicios,2024,3,0.552758,0.297399,3.362488,0.423283,0.059541,0.239591,62,Saludable
PIN,Servicios,2024,4,0.317298,0.276555,3.615922,0.382274,0.022392,-0.007066,59,Observación
PIN,Servicios,2025,1,0.341494,0.268159,3.729134,0.366417,0.016061,0.004404,58,Observación
PIN,Servicios,2025,2,0.586246,0.258208,3.87284,0.348088,0.101619,0.086842,65,Saludable
PIN,Servicios,2025,3,0.538223,0.232133,4.307879,0.302309,0.112055,0.074291,65,Saludable
PIN,Servicios,2026,1,4.123717,0.145905,6.853752,0.170831,0.262549,0.135085,100,Excelente
PAR,Servicios,2016,2,22.900583,0.415433,2.407125,0.710669,-0.024543,-0.046015,89,Excelente
PAR,Servicios,2016,3,15.633319,0.422885,2.364708,0.732757,-0.019189,-0.006525,89,Excelente
PAR,Servicios,2016,4,5.270003,0.458753,2.179823,0.847585,0.040254,0.109191,91,Excelente
PAR,Servicios,2017,1,23.652051,0.404995,2.469164,0.680658,0.000566,-0.089834,92,Excelente
PAR,Servicios,2017,2,21.208188,0.411759,2.428606,0.699983,-0.022386,-0.011145,89,Excelente
PAR,Servicios,2017,3,32.885101,0.405556,2.465752,0.682244,0.002772,-0.007692,92,Excelente
PAR,Servicios,2017,4,10.895424,0.400977,2.493906,0.669386,0.024459,0.016629,94,Excelente
PAR,Servicios,2018,1,13.390165,0.398146,2.511642,0.661531,-0.013859,-0.018499,91,Excelente
PAR,Servicios,2018,2,12.912948,0.399228,2.504835,0.664525,-0.003304,-0.001508,92,Excelente
PAR,Servicios,2018,3,17.14708,0.384904,2.598051,0.625763,0.032582,0.008537,95,Excelente
PAR,Servicios,2018,4,7.746457,0.381208,2.623243,0.616051,-0.005358,-0.011301,92,Excelente
PAR,Servicios,2019,1,9.344769,0.375006,2.666623,0.600016,-0.005868,-0.015732,92,Excelente
PAR,Servicios,2019,2,15.191196,0.393227,2.543061,0.648062,-0.010409,0.019306,91,Excelente
PAR,Servicios,2019,3,22.026029,0.372471,2.684772,0.593552,0.022175,-0.011632,94,Excelente
PAR,Servicios,2019,4,2.023365,0.361806,2.76391,0.566922,0.025475,0.008339,94,Excelente
PAR,Servicios,2020,1,15.114383,0.35376,2.826773,0.547413,-0.007645,-0.020001,91,Excelente
PAR,Servicios,2020,2,18.915595,0.361134,2.769055,0.565273,-0.011347,6.4e-05,91,Excelente
PAR,Servicios,2020,3,8.712905,0.360745,2.772045,0.564321,0.017076,0.016459,93,Excelente
PAR,Servicios,2020,4,9.453607,0.363671,2.749739,0.571514,-0.000195,0.004401,92,Excelente
PAR,Servicios,2021,1,6.317578,0.353318,2.830312,0.546355,-0.002712,-0.018677,92,Excelente
PAR,Servicios,2021,2,5.552826,0.353894,2.825706,0.547733,-0.00098,-8.9e-05,92,Excelente
PAR,Servicios,2021,3,3.944037,0.331289,3.018516,0.495413,0.033153,-0.001772,95,Excelente
PAR,Servicios,2021,4,3.666215,0.331003,3.021121,0.494775,-0.001208,-0.001635,92,Excelente
PAR,Servicios,2022,1,13.879796,0.320837,3.116848,0.472401,-0.006168,-0.021044,92,Excelente
PAR,Servicios,2022,2,13.742339,0.319045,3.134352,0.468526,-0.000313,-0.002943,92,Excelente
PAR,Servicios,2022,3,16.453038,0.30912,3.23499,0.447429,0.000692,-0.013684,92,Excelente
PAR,Servicios,2022,4,14.707194,0.277694,3.60108,0.384456,0.164794,0.114117,100,Excelente
PAR,Servicios,2023,1,12.750513,0.274685,3.640529,0.378712,0.012844,0.008642,93,Excelente
PAR,Servicios,2023,2,9.907853,0.281536,3.551939,0.391858,-0.007484,0.001979,91,Excelente
PAR,Servicios,2023,3,7.917383,0.387662,2.579565,0.633086,0.01364,0.189318,93,Excelente
PAR,Servicios,2023,4,8.872874,0.37633,2.657245,0.60341,-0.021226,-0.039012,90,Excelente
PAR,Servicios,2024,1,9.129507,0.36616,2.731048,0.577685,0.00656,-0.009589,93,Excelente
PAR,Servicios,2024,2,8.463938,0.362023,2.762257,0.567454,-0.000785,-0.007264,92,Excelente
PAR,Servicios,2024,3,9.643993,0.346929,2.882438,0.531226,0.009762,-0.013576,93,Excelente
PAR,Servicios,2024,4,8.947737,0.343922,2.907632,0.52421,-0.014794,-0.019308,91,Excelente
PAR,Servicios,2025,1,8.588239,0.318911,3.135667,0.468238,0.004282,-0.032598,92,Excelente
PAR,Servicios,2025,2,7.971819,0.307227,3.254927,0.443473,0.002483,-0.014426,92,Excelente
PAR,Servicios,2025,3,7.646751,0.297391,3.362573,0.423267,0.003456,-0.01059,92,Excelente
PAR,Servicios,2025,4,7.129053,0.293041,3.412489,0.41451,-0.010307,-0.016397,91,Excelente
PAR,Servicios,2026,1,6.768397,0.280515,3.564872,0.389883,0.004272,-0.013213,92,Excelente
PTF,Industrial,2021,2,3.019182,0.632372,1.581348,1.72014,0.028394,0.019311,74,Saludable
PTF,Industrial,2021,3,2.976696,0.658014,1.519724,1.924098,-0.029117,0.04368,67,Saludable
PTF,Industrial,2021,4,3.781551,0.640849,1.56043,1.784316,0.020328,-0.028452,72,Saludable
PTF,Industrial,2022,1,2.248161,0.606446,1.648951,1.540949,-0.004212,-0.091245,74,Saludable
PTF,Industrial,2022,2,1.946128,0.653832,1.529445,1.888801,-0.047611,0.082775,66,Saludable
PTF,Industrial,2022,3,2.178441,0.64111,1.559795,1.786369,0.004393,-0.031227,71,Saludable
PTF,Industrial,2022,4,2.170018,0.601144,1.663496,1.507168,0.12916,0.016015,83,Excelente
PTF,Industrial,2023,1,1.960655,0.539421,1.853838,1.171183,0.030744,-0.107386,83,Excelente
PTF,Industrial,2023,2,2.161865,0.511181,1.956255,1.04576,0.03787,-0.022079,87,Excelente
PTF,Industrial,2023,3,2.533274,0.507979,1.968585,1.032421,0.08174,0.074673,91,Excelente
PTF,Industrial,2023,4,2.805167,0.546916,1.828434,1.207112,0.020466,0.108189,82,Excelente
PTF,Industrial,2024,1,1.448111,0.633255,1.579143,1.72669,-0.184467,0.007513,57,Observación
PTF,Industrial,2024,2,1.674593,0.598033,1.672148,1.487768,0.144476,0.044193,83,Excelente
PTF,Industrial,2024,3,1.717691,0.593533,1.684825,1.460226,0.127982,0.115494,83,Excelente
PTF,Industrial,2024,4,2.052098,0.580206,1.723526,1.38212,0.058973,0.025353,81,Excelente
PTF,Industrial,2025,1,1.327637,0.554513,1.803384,1.244735,0.000782,-0.056937,71,Saludable
PTF,Industrial,2025,2,1.674089,0.58766,1.701664,1.425183,0.003109,0.083746,76,Saludable
PTF,Industrial,2025,3,1.788276,0.59372,1.684295,1.461359,0.043981,0.059554,79,Saludable
PTF,Industrial,2025,4,2.457522,0.57278,1.745872,1.340713,0.049757,-0.001697,81,Excelente
PTF,Industrial,2026,1,1.34044,0.597345,1.674075,1.483515,0.008658,0.070194,68,Saludable
POL,Agroindustrial,2015,2,2.370168,0.561115,1.782166,1.278501,0.024447,0.006969,80,Excelente
POL,Agroindustrial,2015,3,5.456101,0.625005,1.599987,1.666703,0.024295,0.19881,74,Saludable
POL,Agroindustrial,2015,4,3.574295,0.644615,1.551313,1.813853,0.00284,0.058177,71,Saludable
POL,Agroindustrial,2016,1,3.119344,0.644422,1.551779,1.812303,-0.021943,-0.022485,69,Saludable
POL,Agroindustrial,2016,2,2.61441,0.677275,1.476505,2.098615,0.027547,0.132163,70,Saludable
POL,Agroindustrial,2016,3,4.73902,0.671306,1.489634,2.04234,0.03089,0.012167,70,Saludable
POL,Agroindustrial,2016,4,2.342207,0.713106,1.402317,2.485626,0.012791,0.160363,65,Saludable
POL,Agroindustrial,2017,1,2.41349,0.734285,1.361869,2.763429,0.018418,0.099582,64,Saludable
POL,Agroindustrial,2017,2,2.15391,0.736092,1.358525,2.789205,0.005839,0.012728,63,Saludable
POL,Agroindustrial,2017,3,2.006617,0.74012,1.351132,2.847935,0.013582,0.029292,63,Saludable
POL,Agroindustrial,2017,4,2.19961,0.766446,1.304723,3.281671,0.022041,0.137245,61,Saludable
POL,Agroindustrial,2018,1,1.790907,0.780249,1.281642,3.550605,0.038361,0.103581,61,Saludable
POL,Agroindustrial,2018,2,1.57041,0.75327,1.327545,3.053041,0.07963,-0.038415,67,Saludable
POL,Agroindustrial,2018,3,1.600982,0.755212,1.324132,3.085161,-0.002636,0.005266,60,Saludable
POL,Agroindustrial,2018,4,2.279228,0.771228,1.296633,3.371165,0.067097,0.141804,64,Saludable
POL,Agroindustrial,2019,1,2.300906,0.774557,1.29106,3.435712,-0.040576,-0.026408,55,Observación
POL,Agroindustrial,2019,2,1.525053,0.784268,1.275074,3.635391,0.062587,0.110421,63,Saludable
POL,Agroindustrial,2019,3,1.540284,0.691818,1.445467,2.244835,0.613659,0.129583,74,Saludable
POL,Agroindustrial,2019,4,1.455679,0.692518,1.444006,2.252222,0.037623,0.039985,67,Saludable
POL,Agroindustrial,2020,1,1.435716,0.695589,1.437631,2.28503,0.00354,0.013663,63,Saludable
POL,Agroindustrial,2020,2,1.148627,0.684069,1.461842,2.165244,-0.000566,-0.03701,49,Observación
POL,Agroindustrial,2020,3,1.339979,0.682894,1.464356,2.15352,0.019677,0.0159,60,Saludable
POL,Agroindustrial,2020,4,1.558639,0.718702,1.391397,2.554951,0.069623,0.205782,69,Saludable
POL,Agroindustrial,2021,1,1.556987,0.712282,1.403938,2.475627,0.092147,0.067778,72,Saludable
POL,Agroindustrial,2021,2,1.332172,0.699577,1.429435,2.328642,-0.066574,-0.106049,52,Observación
POL,Agroindustrial,2021,3,1.395306,0.669847,1.492879,2.028894,0.127013,0.025524,71,Saludable
POL,Agroindustrial,2021,4,1.423233,0.677733,1.475506,2.103028,0.026417,0.05154,66,Saludable
POL,Agroindustrial,2022,1,1.605041,0.613157,1.630903,1.585035,0.036656,-0.136394,76,Saludable
POL,Agroindustrial,2022,2,1.405103,0.601964,1.661229,1.512331,-0.033756,-0.060934,67,Saludable
POL,Agroindustrial,2022,3,2.287398,0.602794,1.658942,1.517584,0.034516,0.03668,77,Saludable
POL,Agroindustrial,2022,4,3.175471,0.592156,1.688744,1.451919,0.007506,-0.018772,76,Saludable
POL,Agroindustrial,2023,1,2.329125,0.616709,1.62151,1.60899,-0.004975,0.058768,73,Saludable
POL,Agroindustrial,2023,2,1.51818,0.619701,1.613682,1.629508,0.084236,0.092761,79,Saludable
POL,Agroindustrial,2023,3,1.28731,0.581325,1.720207,1.388489,0.233928,0.120827,74,Saludable
POL,Agroindustrial,2023,4,1.397125,0.602583,1.659522,1.516253,0.020032,0.074596,71,Saludable
POL,Agroindustrial,2024,1,1.285607,0.648047,1.543098,1.841288,-0.019255,0.10743,58,Observación
POL,Agroindustrial,2024,2,1.415908,0.632901,1.580027,1.724059,0.033085,-0.009539,70,Saludable
POL,Agroindustrial,2024,3,1.369503,0.647536,1.544315,1.837172,0.014713,0.056848,65,Saludable
POL,Agroindustrial,2024,4,1.997821,0.683845,1.462319,2.163008,0.011852,0.128058,68,Saludable
POL,Agroindustrial,2025,1,1.919154,0.679293,1.472119,2.118111,0.011468,-0.00289,68,Saludable
POL,Agroindustrial,2025,2,1.524127,0.645982,1.54803,1.824718,0.056789,-0.042648,75,Saludable
POL,Agroindustrial,2025,3,1.544136,0.640596,1.561047,1.782383,0.012006,-0.003161,72,Saludable
POL,Agroindustrial,2025,4,1.536175,0.651121,1.535813,1.866322,0.016297,0.046957,71,Saludable
POL,Agroindustrial,2026,1,1.818909,0.675284,1.480859,2.07961,-0.002547,0.071675,67,Saludable
NUT,Agroindustrial,2013,2,1.392506,0.731003,1.367984,2.717522,1.98488,1.301585,65,Saludable
NUT,Agroindustrial,2013,3,1.436249,0.699651,1.429285,2.329455,-0.008553,-0.11205,61,Saludable
NUT,Agroindustrial,2013,4,1.414419,0.680812,1.468834,2.132951,0.007733,-0.051743,63,Saludable
NUT,Agroindustrial,2014,1,1.317501,0.692187,1.444696,2.248729,-0.006057,0.030674,56,Observación
NUT,Agroindustrial,2014,2,1.494083,0.783651,1.276079,3.622151,0.054822,0.500756,62,Saludable
NUT,Agroindustrial,2014,3,1.549643,0.761479,1.313233,3.19251,0.013982,-0.08027,61,Saludable
NUT,Agroindustrial,2014,4,1.580444,0.741265,1.349046,2.864966,-0.001688,-0.079682,61,Saludable
NUT,Agroindustrial,2015,1,1.433886,0.782077,1.278647,3.588771,0.009901,0.199027,56,Observación
NUT,Agroindustrial,2015,2,1.282246,0.819123,1.220818,4.528611,-0.031448,0.166924,41,Observación
NUT,Agroindustrial,2015,3,1.357163,0.797678,1.253639,3.942616,-0.008271,-0.113388,49,Observación
NUT,Agroindustrial,2015,4,1.452182,0.751644,1.330417,3.026463,0.170924,-0.046117,66,Saludable
NUT,Agroindustrial,2016,1,1.537258,0.743943,1.344189,2.905379,0.0188,-0.011836,63,Saludable
NUT,Agroindustrial,2016,2,1.273111,0.76394,1.309004,3.236204,0.077727,0.169022,54,Observación
NUT,Agroindustrial,2016,3,1.3495,0.72332,1.382514,2.614281,0.035153,-0.116819,58,Observación
NUT,Agroindustrial,2016,4,1.059318,0.703524,1.421416,2.372945,0.023796,-0.044567,45,Observación
NUT,Agroindustrial,2017,1,1.076323,0.715272,1.398069,2.512124,0.010065,0.051745,44,Observación
NUT,Agroindustrial,2017,2,1.002647,0.739656,1.35198,2.841064,0.005612,0.099795,37,Riesgo
NUT,Agroindustrial,2017,3,1.01461,0.702414,1.423663,2.360368,0.011449,-0.11513,42,Observación
NUT,Agroindustrial,2017,4,1.002718,0.706545,1.415339,2.407674,0.002294,0.016405,40,Observación
NUT,Agroindustrial,2018,1,1.219216,0.776319,1.288131,3.470633,0.009662,0.324606,45,Observación
NUT,Agroindustrial,2018,2,1.187446,0.771135,1.29679,3.369387,0.028572,0.005278,46,Observación
NUT,Agroindustrial,2018,3,1.190326,0.748558,1.335902,2.977061,0.049737,-0.044519,49,Observación
NUT,Agroindustrial,2018,4,1.12515,0.782989,1.277158,3.608066,-0.099384,0.043509,31,Riesgo
NUT,Agroindustrial,2019,1,1.112589,0.783569,1.276212,3.620402,-0.021232,-0.018613,37,Riesgo
NUT,Agroindustrial,2019,2,1.063826,0.696385,1.435987,2.293647,0.754364,0.250595,52,Observación
NUT,Agroindustrial,2019,3,1.00037,0.657931,1.519917,1.923384,0.012682,-0.101161,45,Observación
NUT,Agroindustrial,2019,4,1.00464,0.666108,1.501258,1.994975,0.007724,0.032401,44,Observación
NUT,Agroindustrial,2020,1,1.099198,0.693041,1.442915,2.257769,0.016892,0.10612,47,Observación
NUT,Agroindustrial,2020,2,1.032689,0.704159,1.420135,2.38019,0.004924,0.042687,42,Observación
NUT,Agroindustrial,2020,3,1.028632,0.673916,1.483865,2.066696,0.007535,-0.085907,45,Observación
NUT,Agroindustrial,2020,4,1.214972,0.692417,1.444216,2.251157,-0.016593,0.042558,50,Observación
NUT,Agroindustrial,2021,1,1.068123,0.689398,1.450541,2.219554,0.147345,0.136192,53,Observación
NUT,Agroindustrial,2021,2,1.150352,0.721374,1.386244,2.589034,-0.08702,0.017754,39,Riesgo
NUT,Agroindustrial,2021,3,1.158071,0.718132,1.392502,2.54776,0.0004,-0.011104,47,Observación
NUT,Agroindustrial,2021,4,1.090225,0.714965,1.39867,2.50834,-0.031785,-0.042543,41,Observación
NUT,Agroindustrial,2022,1,1.075302,0.75077,1.331966,3.01236,0.053889,0.205294,44,Observación
NUT,Agroindustrial,2022,2,1.12803,0.694799,1.439264,2.276534,0.082501,-0.116018,54,Observación
NUT,Agroindustrial,2022,3,1.188318,0.620846,1.610706,1.637449,0.015085,-0.182906,58,Observación
NUT,Agroindustrial,2022,4,1.087737,0.646117,1.547708,1.82579,-0.032918,0.036142,47,Observación
NUT,Agroindustrial,2023,1,1.068123,0.689398,1.450541,2.219554,0.009728,0.15043,45,Observación
NUT,Agroindustrial,2023,2,1.111848,0.70257,1.423346,2.362129,0.036952,0.082872,49,Observación
NUT,Agroindustrial,2023,3,1.128599,0.672227,1.487592,2.050896,-0.019372,-0.110148,48,Observación
NUT,Agroindustrial,2023,4,1.100775,0.677544,1.475919,2.101197,-0.03914,-0.023298,44,Observación
NUT,Agroindustrial,2024,1,1.07297,0.6736,1.484561,2.063723,-0.002257,-0.014313,46,Observación
NUT,Agroindustrial,2024,2,1.072353,0.699592,1.429406,2.328801,0.082473,0.17613,51,Observación
NUT,Agroindustrial,2024,3,1.087583,0.656718,1.522724,1.913054,-0.005808,-0.129976,48,Observación
NUT,Agroindustrial,2024,4,1.116364,0.634435,1.576206,1.735491,0.078146,0.012429,58,Observación
NUT,Agroindustrial,2025,1,1.100426,0.666648,1.500042,1.999831,0.04937,0.150774,52,Observación
NUT,Agroindustrial,2025,2,1.128817,0.706788,1.414851,2.410502,0.113179,0.265571,54,Observación
NUT,Agroindustrial,2025,3,1.123882,0.698261,1.43213,2.314119,-0.059934,-0.086501,42,Observación
NUT,Agroindustrial,2025,4,1.016086,0.737164,1.356549,2.80466,-0.15942,-0.035,26,Riesgo
NUT,Agroindustrial,2026,1,1.029722,0.759454,1.316735,3.157209,0.021653,0.116322,38,Riesgo
SBC,Industrial,2013,2,1.96614,0.382028,2.617607,0.618197,0.046454,0.05064,96,Excelente
SBC,Industrial,2013,3,2.031839,0.376194,2.658204,0.603062,0.04074,0.031006,95,Excelente
SBC,Industrial,2013,4,2.098738,0.384409,2.601393,0.624457,0.042881,0.056799,95,Excelente
SBC,Industrial,2014,1,2.53336,0.337093,2.966543,0.508506,0.039014,-0.035149,95,Excelente
SBC,Industrial,2014,2,2.272166,0.333822,2.995608,0.501101,0.022923,0.017901,94,Excelente
SBC,Industrial,2014,3,2.747719,0.304379,3.285379,0.437564,0.040631,-0.003415,95,Excelente
SBC,Industrial,2014,4,2.080251,0.338183,2.956979,0.510992,-0.034776,0.014525,89,Excelente
SBC,Industrial,2015,1,1.984514,0.318406,3.140647,0.467149,0.031065,0.001148,94,Excelente
SBC,Industrial,2015,2,1.943737,0.321566,3.109778,0.473984,0.034958,0.03978,95,Excelente
SBC,Industrial,2015,3,1.849147,0.311519,3.210082,0.452472,0.010134,-0.004609,93,Excelente
SBC,Industrial,2015,4,1.405074,0.380473,2.628307,0.614135,-0.188552,-0.098236,75,Saludable
SBC,Industrial,2016,1,1.791293,0.37289,2.681757,0.594616,0.053577,0.040836,96,Excelente
SBC,Industrial,2016,2,1.129639,0.447144,2.236417,0.808789,-0.125601,-0.00816,60,Saludable
SBC,Industrial,2016,3,2.554497,0.46456,2.152575,0.867623,0.064471,0.099095,93,Excelente
SBC,Industrial,2016,4,2.433521,0.453976,2.202761,0.83142,0.049676,0.029329,92,Excelente
SBC,Industrial,2017,1,2.570796,0.428773,2.332236,0.750618,0.034101,-0.011523,93,Excelente
SBC,Industrial,2017,2,1.357203,0.537086,1.861899,1.160229,-0.118457,0.087808,64,Saludable
SBC,Industrial,2017,3,2.015817,0.498841,2.004647,0.995375,0.04184,-0.037666,88,Excelente
SBC,Industrial,2017,4,1.620051,0.501369,1.994539,1.005491,-0.011304,-0.006292,84,Excelente
SBC,Industrial,2018,1,1.674711,0.495148,2.0196,0.980777,0.015315,0.002803,87,Excelente
SBC,Industrial,2018,2,1.625971,0.492343,2.031103,0.969836,0.023831,0.018176,87,Excelente
SBC,Industrial,2018,3,1.516612,0.506637,1.9738,1.026905,0.006055,0.035202,85,Excelente
SBC,Industrial,2018,4,1.589159,0.502694,1.989283,1.010832,0.002115,-0.005832,85,Excelente
SBC,Industrial,2019,1,1.601805,0.486917,2.053737,0.949004,0.037274,0.005381,89,Excelente
SBC,Industrial,2019,2,1.599593,0.495762,2.017095,0.983193,-0.021973,-0.004816,84,Excelente
SBC,Industrial,2019,3,1.450574,0.500032,1.999873,1.000127,-0.003825,0.00468,82,Excelente
SBC,Industrial,2019,4,1.36628,0.50337,1.986612,1.013569,-7.3e-05,0.006647,78,Saludable
SBC,Industrial,2020,1,1.370191,0.500453,1.998191,1.001813,-0.003921,-0.009737,78,Saludable
SBC,Industrial,2020,2,1.34719,0.541612,1.846339,1.181559,-0.042524,0.043449,70,Saludable
SBC,Industrial,2020,3,1.367582,0.541066,1.848202,1.178965,0.0034,0.002206,74,Saludable
SBC,Industrial,2020,4,1.352057,0.523926,1.908665,1.100515,-0.00347,-0.039348,75,Saludable
SBC,Industrial,2021,1,1.414702,0.514715,1.942824,1.060643,0.000793,-0.018204,79,Saludable
SBC,Industrial,2021,2,1.318498,0.51646,1.93626,1.068079,-0.00202,0.001582,74,Saludable
SBC,Industrial,2021,3,1.282302,0.517629,1.931887,1.073091,-0.000165,0.002258,72,Saludable
SBC,Industrial,2021,4,1.195963,0.524336,1.907175,1.102323,-0.007224,0.006775,67,Saludable
SBC,Industrial,2022,1,1.141598,0.512738,1.950315,1.052283,-0.001427,-0.025196,66,Saludable
SBC,Industrial,2022,2,1.189951,0.517916,1.930814,1.074329,-0.01662,-0.006057,66,Saludable
SBC,Industrial,2022,3,1.264351,0.527949,1.894124,1.118413,-0.040965,-0.020584,67,Saludable
SBC,Industrial,2022,4,1.230331,0.53856,1.856804,1.167129,-0.027879,-0.005523,65,Saludable
SBC,Industrial,2023,1,1.246929,0.529145,1.889842,1.123795,-0.003659,-0.023582,69,Saludable
SBC,Industrial,2023,2,1.270859,0.531848,1.880237,1.136057,-0.005446,0.000296,70,Saludable
SBC,Industrial,2023,3,1.327236,0.531208,1.8825,1.133144,0.000591,-0.000774,73,Saludable
SBC,Industrial,2023,4,1.168381,0.539024,1.855206,1.169308,-0.000227,0.016722,64,Saludable
SBC,Industrial,2024,1,1.243879,0.536054,1.865484,1.155423,0.007015,0.00057,69,Saludable
SBC,Industrial,2024,2,1.151144,0.539871,1.852293,1.173305,0.003706,0.012033,64,Saludable
SBC,Industrial,2024,3,1.162442,0.54304,1.841483,1.188378,-0.005079,0.001821,63,Saludable
SBC,Industrial,2024,4,1.566749,0.552471,1.810048,1.234494,-0.028148,-0.007668,77,Saludable
SBC,Industrial,2025,1,1.971053,0.5373,1.861159,1.161226,0.027648,-0.006048,83,Excelente
SBC,Industrial,2025,2,1.42936,0.532767,1.876994,1.140258,0.032924,0.022903,81,Excelente
SBC,Industrial,2025,3,1.614953,0.511603,1.954642,1.047513,0.06676,0.020533,89,Excelente
SBC,Industrial,2025,4,1.511909,0.528709,1.8914,1.12183,0.016956,0.053867,83,Excelente
SBC,Industrial,2026,1,1.61117,0.530428,1.885272,1.129597,0.004067,0.007742,82,Excelente
HLT,Servicios,2013,2,0.645295,0.260913,3.832697,0.35302,0.00772,0.019869,58,Observación
HLT,Servicios,2013,3,0.589476,0.234084,4.271972,0.305626,0.050931,0.014119,61,Saludable
HLT,Servicios,2013,4,0.662554,0.249622,4.006053,0.332664,0.03037,0.051712,59,Observación
HLT,Servicios,2014,1,0.601688,0.235023,4.254903,0.307229,0.03046,0.010788,59,Observación
HLT,Servicios,2014,2,0.513433,0.256343,3.901018,0.344707,0.008757,0.037678,58,Observación
HLT,Servicios,2014,3,0.537655,0.249898,4.001625,0.333153,0.038635,0.029711,60,Saludable
HLT,Servicios,2014,4,0.50559,0.257583,3.882244,0.346954,0.02164,0.032219,59,Observación
HLT,Servicios,2015,1,0.437289,0.253595,3.943299,0.339756,0.019248,0.013801,59,Observación
HLT,Servicios,2015,3,0.496123,0.248799,4.019303,0.331202,0.027383,0.004418,59,Observación
HLT,Servicios,2016,1,0.419526,0.262034,3.816296,0.355076,-0.032137,-0.005683,54,Observación
HLT,Servicios,2016,3,0.580979,0.255097,3.920085,0.342456,0.014118,0.011478,58,Observación
HLT,Servicios,2016,4,0.544733,0.225337,4.437797,0.290884,0.015815,-0.023208,58,Observación
HLT,Servicios,2017,1,0.454106,0.22951,4.357118,0.297875,-0.000811,0.0046,57,Observación
HLT,Servicios,2017,2,0.653835,0.251226,3.980478,0.335518,0.010932,0.040257,58,Observación
HLT,Servicios,2017,3,0.646587,0.283448,3.527988,0.39557,0.003797,0.048925,57,Observación
HLT,Servicios,2017,4,0.768399,0.301599,3.315659,0.431842,0.018134,0.0446,58,Observación
HLT,Servicios,2018,1,0.663533,0.308414,3.242397,0.445951,-0.016559,-0.006869,56,Observación
HLT,Servicios,2018,2,0.645917,0.311749,3.207704,0.452959,-0.002848,0.001985,57,Observación
HLT,Servicios,2018,3,0.69819,0.322045,3.105153,0.475025,-0.001756,0.013404,57,Observación
HLT,Servicios,2018,4,0.86568,0.317032,3.154255,0.464198,0.002149,-0.005207,60,Saludable
HLT,Servicios,2019,1,0.925434,0.311208,3.213281,0.451818,0.009686,0.001149,64,Saludable
HLT,Servicios,2019,2,0.946997,0.311753,3.207665,0.452967,-0.007622,-0.006836,64,Saludable
HLT,Servicios,2019,3,1.013778,0.313127,3.193592,0.455873,0.009374,0.011392,68,Saludable
HLT,Servicios,2019,4,0.983072,0.30892,3.237088,0.44701,-0.004509,-0.01057,66,Saludable
HLT,Servicios,2020,1,0.534883,0.309976,3.226054,0.449227,-0.018761,-0.017254,55,Observación
HLT,Servicios,2020,2,0.408451,0.346383,2.886976,0.529949,-0.055086,-0.002458,53,Observación
HLT,Servicios,2020,3,0.354314,0.370747,2.697259,0.589185,-0.042426,-0.00535,54,Observación
HLT,Servicios,2020,4,0.358359,0.378919,2.639088,0.610095,-0.023307,-0.010456,55,Observación
HLT,Servicios,2021,1,0.318312,0.393597,2.540671,0.649068,-0.033434,-0.010038,54,Observación
HLT,Servicios,2021,2,0.247323,0.396347,2.523045,0.65658,0.000611,0.005169,57,Observación
HLT,Servicios,2021,3,1.060629,0.482211,2.073782,0.931288,0.024373,0.194244,66,Saludable
HLT,Servicios,2021,4,0.395663,0.440409,2.270618,0.787018,-0.02303,-0.09601,52,Observación
HLT,Servicios,2022,1,0.479731,0.523965,1.908523,1.100688,-0.126337,0.027014,37,Riesgo
HLT,Servicios,2022,2,0.413992,0.559217,1.788215,1.268689,-0.025995,0.051901,42,Observación
HLT,Servicios,2022,3,0.48587,0.584727,1.710199,1.408055,-0.017773,0.042565,40,Observación
HLT,Servicios,2022,4,0.375894,0.613683,1.629505,1.588549,-0.034281,0.038104,36,Riesgo
HLT,Servicios,2023,1,0.392401,0.637669,1.568211,1.759909,-0.051503,0.011287,32,Riesgo
